"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","GEOID.1","hhincome"
"17","031","807800","17031807800","8078","Census Tract 8078","G5020","S","2547904","0","+42.0151569","-087.7637294","17031807800",104875
"17","031","811100","17031811100","8111","Census Tract 8111","G5020","S","3648948","0","+41.9270773","-087.8344152","17031811100",48672
"17","031","030500","17031030500","305","Census Tract 305","G5020","S","618133","0","+41.9872260","-087.6649359","17031030500",79414
"17","031","828801","17031828801","8288.01","Census Tract 8288.01","G5020","S","4306537","0","+41.5342762","-087.6617452","17031828801",88225
"17","031","820501","17031820501","8205.01","Census Tract 8205.01","G5020","S","6654812","167538","+41.7710690","-087.8141057","17031820501",65016
"17","031","814700","17031814700","8147","Census Tract 8147","G5020","S","863810","0","+41.8614518","-087.7976271","17031814700",66771
"17","031","819100","17031819100","8191","Census Tract 8191","G5020","S","2573890","96363","+41.8158454","-087.8134835","17031819100",55076
"17","031","770500","17031770500","7705","Census Tract 7705","G5020","S","6754297","0","+42.0080064","-087.9447413","17031770500",42399
"17","031","990000","17031990000","9900","Census Tract 9900","G5020","S","0","1717072181","+41.9739391","-087.4002947","17031990000",-666666666
"17","031","020500","17031020500","205","Census Tract 205","G5020","S","771656","0","+42.0013129","-087.6841982","17031020500",41432
"17","031","081300","17031081300","813","Census Tract 813","G5020","S","202656","0","+41.8983354","-087.6207531","17031081300",84223
"17","031","081000","17031081000","810","Census Tract 810","G5020","S","298829","0","+41.9002655","-087.6321089","17031081000",60566
"17","031","130100","17031130100","1301","Census Tract 1301","G5020","S","1839639","0","+41.9911040","-087.7208089","17031130100",43438
"17","031","170200","17031170200","1702","Census Tract 1702","G5020","S","653046","0","+41.9493528","-087.7815188","17031170200",72122
"17","031","170300","17031170300","1703","Census Tract 1703","G5020","S","1398898","0","+41.9491248","-087.7968278","17031170300",64455
"17","031","170400","17031170400","1704","Census Tract 1704","G5020","S","769031","0","+41.9489081","-087.8127107","17031170400",63281
"17","031","170500","17031170500","1705","Census Tract 1705","G5020","S","1539539","0","+41.9500779","-087.8288957","17031170500",84569
"17","031","170600","17031170600","1706","Census Tract 1706","G5020","S","566548","0","+41.9412943","-087.8307016","17031170600",72574
"17","031","170700","17031170700","1707","Census Tract 1707","G5020","S","579654","0","+41.9414866","-087.8221640","17031170700",73133
"17","031","170800","17031170800","1708","Census Tract 1708","G5020","S","730332","0","+41.9415761","-087.8123713","17031170800",67571
"17","031","251400","17031251400","2514","Census Tract 2514","G5020","S","688029","0","+41.8909574","-087.7701248","17031251400",30196
"17","031","260300","17031260300","2603","Census Tract 2603","G5020","S","329187","0","+41.8842766","-087.7331362","17031260300",22236
"17","031","260500","17031260500","2605","Census Tract 2605","G5020","S","337553","0","+41.8766639","-087.7377282","17031260500",29286
"17","031","260600","17031260600","2606","Census Tract 2606","G5020","S","318825","0","+41.8771076","-087.7328670","17031260600",25625
"17","031","260700","17031260700","2607","Census Tract 2607","G5020","S","329201","0","+41.8770565","-087.7279962","17031260700",22339
"17","031","260800","17031260800","2608","Census Tract 2608","G5020","S","328945","0","+41.8770848","-087.7230964","17031260800",23944
"17","031","050700","17031050700","507","Census Tract 507","G5020","S","164326","0","+41.9450710","-087.6760595","17031050700",124500
"17","031","050900","17031050900","509","Census Tract 509","G5020","S","162724","0","+41.9449466","-087.6857780","17031050900",91719
"17","031","051000","17031051000","510","Census Tract 510","G5020","S","166636","0","+41.9413024","-087.6857317","17031051000",109130
"17","031","051100","17031051100","511","Census Tract 511","G5020","S","162702","0","+41.9413652","-087.6808266","17031051100",136131
"17","031","051200","17031051200","512","Census Tract 512","G5020","S","164642","0","+41.9414214","-087.6759521","17031051200",129167
"17","031","170900","17031170900","1709","Census Tract 1709","G5020","S","320577","0","+41.9361959","-087.8116057","17031170900",63438
"17","031","171000","17031171000","1710","Census Tract 1710","G5020","S","1393039","0","+41.9418072","-087.7965238","17031171000",75339
"17","031","171100","17031171100","1711","Census Tract 1711","G5020","S","666147","0","+41.9420528","-087.7812865","17031171100",63111
"17","031","180100","17031180100","1801","Census Tract 1801","G5020","S","1071402","0","+41.9344884","-087.7986091","17031180100",51071
"17","031","190100","17031190100","1901","Census Tract 1901","G5020","S","316148","0","+41.9352176","-087.7443889","17031190100",37629
"17","031","222200","17031222200","2222","Census Tract 2222","G5020","S","231074","0","+41.9159095","-087.6838262","17031222200",134500
"17","031","222500","17031222500","2225","Census Tract 2225","G5020","S","158354","0","+41.9157082","-087.6995969","17031222500",79250
"17","031","222600","17031222600","2226","Census Tract 2226","G5020","S","160604","0","+41.9156388","-087.7044798","17031222600",80735
"17","031","251500","17031251500","2515","Census Tract 2515","G5020","S","683926","0","+41.8911035","-087.7603538","17031251500",22905
"17","031","251600","17031251600","2516","Census Tract 2516","G5020","S","480786","0","+41.8914065","-087.7518037","17031251600",35264
"17","031","251700","17031251700","2517","Census Tract 2517","G5020","S","486655","0","+41.8913844","-087.7444793","17031251700",38000
"17","031","251800","17031251800","2518","Census Tract 2518","G5020","S","997741","0","+41.8841436","-087.7478885","17031251800",22984
"17","031","251900","17031251900","2519","Census Tract 2519","G5020","S","632452","0","+41.8838116","-087.7600945","17031251900",21281
"17","031","252000","17031252000","2520","Census Tract 2520","G5020","S","624594","0","+41.8836759","-087.7698798","17031252000",20611
"17","031","130300","17031130300","1303","Census Tract 1303","G5020","S","721103","0","+41.9865589","-087.7133915","17031130300",56882
"17","031","190200","17031190200","1902","Census Tract 1902","G5020","S","660108","0","+41.9351136","-087.7516489","17031190200",59246
"17","031","190300","17031190300","1903","Census Tract 1903","G5020","S","660302","0","+41.9349864","-087.7614635","17031190300",55069
"17","031","190800","17031190800","1908","Census Tract 1908","G5020","S","661317","0","+41.9278186","-087.7513624","17031190800",47955
"17","031","260100","17031260100","2601","Census Tract 2601","G5020","S","325451","0","+41.8843707","-087.7233302","17031260100",14303
"17","031","260200","17031260200","2602","Census Tract 2602","G5020","S","328451","0","+41.8843243","-087.7282302","17031260200",30114
"17","031","530100","17031530100","5301","Census Tract 5301","G5020","S","649937","0","+41.6818522","-087.6179395","17031530100",35875
"17","031","061800","17031061800","618","Census Tract 618","G5020","S","82769","0","+41.9464901","-087.6471147","17031061800",73523
"17","031","828201","17031828201","8282.01","Census Tract 8282.01","G5020","S","3644061","17675","+41.5700056","-087.5664455","17031828201",53343
"17","031","825000","17031825000","8250","Census Tract 8250","G5020","S","5848101","141500","+41.6022645","-087.7394453","17031825000",63931
"17","031","824300","17031824300","8243","Census Tract 8243","G5020","S","4021340","0","+41.6413221","-087.6992664","17031824300",26342
"17","031","824601","17031824601","8246.01","Census Tract 8246.01","G5020","S","3409579","0","+41.6286651","-087.7449388","17031824601",75442
"17","031","818500","17031818500","8185","Census Tract 8185","G5020","S","5618668","0","+41.8407439","-087.8984346","17031818500",85958
"17","031","823400","17031823400","8234","Census Tract 8234","G5020","S","5160343","0","+41.6651703","-087.6965048","17031823400",47371
"17","031","821500","17031821500","8215","Census Tract 8215","G5020","S","4197000","452975","+41.6505617","-087.6360769","17031821500",30222
"17","031","410200","17031410200","4102","Census Tract 4102","G5020","S","64827","0","+41.8016709","-087.5942651","17031410200",40915
"17","031","803606","17031803606","8036.06","Census Tract 8036.06","G5020","S","1517500","0","+42.1389995","-088.0124950","17031803606",54513
"17","031","222900","17031222900","2229","Census Tract 2229","G5020","S","218387","0","+41.9155644","-087.7200744","17031222900",46985
"17","031","241000","17031241000","2410","Census Tract 2410","G5020","S","207513","0","+41.9079686","-087.6945342","17031241000",65900
"17","031","825400","17031825400","8254","Census Tract 8254","G5020","S","7465733","27586","+41.5652514","-087.7775704","17031825400",63191
"17","031","830005","17031830005","8300.05","Census Tract 8300.05","G5020","S","7007314","9275","+41.5219964","-087.6916481","17031830005",97237
"17","031","824505","17031824505","8245.05","Census Tract 8245.05","G5020","S","2703717","0","+41.6080771","-087.7686415","17031824505",80365
"17","031","824800","17031824800","8248","Census Tract 8248","G5020","S","4626559","0","+41.6244585","-087.6852652","17031824800",46156
"17","031","803608","17031803608","8036.08","Census Tract 8036.08","G5020","S","15520396","540273","+42.1440733","-088.0735467","17031803608",67773
"17","031","190900","17031190900","1909","Census Tract 1909","G5020","S","314637","0","+41.9279225","-087.7441048","17031190900",55833
"17","031","191200","17031191200","1912","Census Tract 1912","G5020","S","705577","0","+41.9201432","-087.7608269","17031191200",50863
"17","031","200100","17031200100","2001","Census Tract 2001","G5020","S","584862","0","+41.9350552","-087.7376226","17031200100",41131
"17","031","200200","17031200200","2002","Census Tract 2002","G5020","S","818684","0","+41.9278523","-087.7356282","17031200200",44077
"17","031","200300","17031200300","2003","Census Tract 2003","G5020","S","250668","0","+41.9234806","-087.7341264","17031200300",38571
"17","031","222700","17031222700","2227","Census Tract 2227","G5020","S","224935","0","+41.9155009","-087.7102058","17031222700",62733
"17","031","230100","17031230100","2301","Census Tract 2301","G5020","S","166340","0","+41.9120080","-087.7043655","17031230100",55000
"17","031","230200","17031230200","2302","Census Tract 2302","G5020","S","214282","0","+41.9118688","-087.7100844","17031230200",55605
"17","031","230300","17031230300","2303","Census Tract 2303","G5020","S","106482","0","+41.9117866","-087.7149884","17031230300",39653
"17","031","230400","17031230400","2304","Census Tract 2304","G5020","S","338516","0","+41.9118202","-087.7215520","17031230400",58250
"17","031","230500","17031230500","2305","Census Tract 2305","G5020","S","526593","0","+41.9116892","-087.7339434","17031230500",31288
"17","031","351100","17031351100","3511","Census Tract 3511","G5020","S","347265","0","+41.8277540","-087.6141894","17031351100",10455
"17","031","827500","17031827500","8275","Census Tract 8275","G5020","S","6868849","0","+41.5924801","-087.6384955","17031827500",37350
"17","031","807600","17031807600","8076","Census Tract 8076","G5020","S","4413911","0","+42.0214424","-087.7224577","17031807600",68815
"17","031","804201","17031804201","8042.01","Census Tract 8042.01","G5020","S","76732006","2456904","+42.1082692","-088.1883164","17031804201",148670
"17","031","826201","17031826201","8262.01","Census Tract 8262.01","G5020","S","6036539","22050","+41.6048907","-087.5642120","17031826201",33989
"17","031","823001","17031823001","8230.01","Census Tract 8230.01","G5020","S","3644304","0","+41.7069648","-087.7841873","17031823001",45292
"17","031","820201","17031820201","8202.01","Census Tract 8202.01","G5020","S","13225823","5108","+41.7479486","-087.8985562","17031820201",106317
"17","031","820202","17031820202","8202.02","Census Tract 8202.02","G5020","S","21861734","882493","+41.7778184","-087.8507159","17031820202",52478
"17","031","611700","17031611700","6117","Census Tract 6117","G5020","S","328310","0","+41.7975991","-087.6719762","17031611700",25729
"17","031","550200","17031550200","5502","Census Tract 5502","G5020","S","5093940","283388","+41.6550974","-087.5648270","17031550200",53125
"17","031","819700","17031819700","8197","Census Tract 8197","G5020","S","2427717","0","+41.8090439","-087.8808208","17031819700",175078
"17","031","300500","17031300500","3005","Census Tract 3005","G5020","S","271031","0","+41.8474251","-087.7219393","17031300500",38113
"17","031","816100","17031816100","8161","Census Tract 8161","G5020","S","6119836","0","+41.8615597","-087.8183946","17031816100",59485
"17","031","818700","17031818700","8187","Census Tract 8187","G5020","S","1534295","0","+41.8335720","-087.8461291","17031818700",84417
"17","031","817300","17031817300","8173","Census Tract 8173","G5020","S","733391","0","+41.8840812","-087.8478481","17031817300",31500
